LOCATION,TIME,BEEF,PIG,POULTRY,SHEEP,BEEF_co2,PIG_co2,POULTRY_co2,SHEEP_co2,total_meat_kt,total_co2_Mt
KOR,2015,733.369109814183,1819.20294311667,981.227135522461,10.9841002526804,72.95555904431492,22.39438822976621,9.68471182760669,0.4362884620364655,3544.7832887059944,105.4709475637243
KOR,2016,738.299102201731,1901.91208275025,1007.94510350952,13.9710996451857,73.4459946870282,23.412537738655576,9.948418171638961,0.5549320779067759,3662.127388106687,107.36188267522951
KOR,2017,770.874116202129,1934.8209656209,996.221121652222,18.2791011908828,76.6865570797878,23.81764608679328,9.832702470707432,0.7260458993018648,3720.195304666134,111.06295153659038
KOR,2018,797.0001,1971.90000482251,1046.00008855591,17.4991005047734,79.285569948,24.2740890593651,10.324020874046832,0.6950642720495994,3832.3992938831934,114.57874415346154
KOR,2019,809.310545915331,2028.60021861299,1063.6060037475,17.749100462705,80.51021310765712,24.97206869112591,10.497791256987822,0.7049942703786427,3919.265868738526,116.68506732614951
KOR,2020,817.404569514439,2055.24852551911,1076.00728340418,17.9991004206366,81.3154065752964,25.300109349140246,10.620191887199256,0.7149242687076858,3966.659478858366,117.95063208034358
KOR,2021,827.007433107424,2058.38204403966,1092.11213005919,18.2491003785682,82.27069944552656,25.338682962128214,10.779146723684203,0.724854267036729,3995.750707584842,119.11338339837572
KOR,2022,835.262461685621,2065.14122263373,1109.06456906637,18.4991003364998,83.09190968848559,25.42188845062122,10.946467296685073,0.7347842653657721,4027.967353722221,120.19504970115766
KOR,2023,844.819663340152,2074.88745787529,1124.43229636916,18.7491002944314,84.04266010907833,25.54186460644482,11.098146765163609,0.7447142636948153,4062.8885178790333,121.42738574438157
KOR,2024,854.011159846984,2083.22618121046,1140.34044164173,18.999100252363,84.95703018157796,25.644514290700762,11.255160159003873,0.7546442620238584,4096.576882951536,122.61134889330647
KOR,2025,862.282125628879,2092.30356169602,1156.21407470852,19.2491002102945,85.7798258575609,25.75625684447801,11.411832917373092,0.7645742603528976,4130.048862243713,123.71248987976489
KOR,2026,871.302671290731,2101.77558317769,1171.46467312022,19.4991001682261,86.67718974000192,25.872857428917364,11.56235632369657,0.7745042586819406,4164.042027756867,124.88690775129781
KOR,2027,880.379331941239,2110.65112824238,1186.72748928387,19.7491001261577,87.58013594151446,25.982115388663697,11.713000319231796,0.7844342570109839,4197.507049593646,126.05968590642094
KOR,2028,889.094934051241,2119.51856345991,1202.06738370767,19.9991000840893,88.44716403941746,26.091273516191496,11.8644050771947,0.794364255340027,4230.67998130291,127.19720688814368
MEX,1990,885.416008291635,789.7611,805.4271,44.72894,88.08118450485185,9.721959141000001,7.949565476999999,1.7766334968000002,2525.333148291635,107.52934261965184
MEX,1991,1096.47710184019,865.5751,936.9681,59.1194,109.0775420910621,10.655229481000001,9.247875147,2.3482225679999997,2958.13970184019,131.3288692870621
MEX,1992,1165.18310336079,874.3261,981.2291,64.4951,115.9124151223314,10.762954291,9.684731217,2.561745372,3085.2334033607904,138.9218460023314
MEX,1993,1075.5540442401,867.5311,1143.7741,66.5816,106.99611632100515,10.679307841000002,11.289050367,2.6446211519999996,3153.4408442401,131.60909568100516
MEX,1994,1285.06401408105,948.9291,1247.7151,70.4451,127.83816812078285,11.681317220999999,12.314948036999999,2.7980793719999997,3552.1533140810498,154.63251275078284
MEX,1995,1119.74235339976,945.391612,1396.2141,44.175755,111.39196931620815,11.63777074372,13.780633166999998,1.7546609886000002,3505.5238203997606,138.56503421552813
MEX,1996,1321.37110408884,927.59628,1394.1981,43.860576,131.4499974347578,11.4187102068,13.760735247,1.74214207872,3687.02606008884,158.37158496727778
MEX,1997,1377.33019308254,970.427194,1609.5631,54.704233,137.0168076078511,11.945958758140002,15.886387797,2.17285213476,4012.02472008254,167.0220062977511
MEX,1998,1507.1221804715,1041.897474,1799.8601,57.993377,149.92851451330483,12.825757904940001,17.764619187,2.30349693444,4406.8731314715,182.82238853968482
MEX,1999,1515.50965666399,1083.244826,1931.2911,66.793762,150.76290064493372,13.334743808060002,19.061843157,2.65304822664,4596.83934466399,185.81253583663374
MEX,2000,1522.20159807603,1170.035962,2054.5491,80.292483,151.42861497660348,14.40314269222,20.278399616999998,3.1892174247600003,4827.07914307603,189.29937471058346
MEX,2001,1580.35152466672,1210.737252,2193.60229917,86.1936,157.2133696738453,14.90417557212,21.6508546928079,3.423609792,5070.88467583672,197.19200973077324
MEX,2002,1713.82525411804,1264.077521,2384.47928785,87.904104,170.49133627966262,15.56079428351,23.5348105710795,3.49155101088,5450.286166968041,213.07849214513212
MEX,2003,1613.16480758218,1320.107510283,2595.01453578,118.77496957,160.47763505827527,16.25052345158373,25.612793468148602,4.7177417913204,5647.061823215181,207.058693769328
MEX,2004,1553.85704161182,1371.295849346,2653.240351253,103.25701784,154.57769849954386,16.88065190544926,26.187482266867107,4.1013687486048,5681.65026005082,201.74720142046505
MEX,2005,1616.01682215288,1369.724626635,2867.12324641,86.04109722,160.7613534677685,16.86131015387685,28.298506442066696,3.4175523815784,5938.90579241788,209.33872244529041
MEX,2006,1538.25860107434,1385.59290272,2942.057588232,83.70230039,153.02596563487535,17.0566486324832,29.03810839584984,3.3246553714908003,5949.61139241634,202.44537803469916
MEX,2007,1669.23849337536,1417.82282613,2991.557262953,86.35253873,166.05584532098084,17.4533989896603,29.52667018534611,3.4299228383556,6164.9711211883605,216.46583733434284
MEX,2008,1775.94872371656,1480.92613695,3087.07126878,85.7313824298068,176.67137903532338,18.2302007458545,30.469393422858598,3.405250510111926,6429.677511876367,228.7762237141484
MEX,2009,1695.54530083648,1606.50387039,3171.08968879,77.2612443527254,168.67284652721304,19.7760626445009,31.298655228357298,3.068816625690253,6550.400104369205,222.8163810257615
MEX,2010,1624.4284060608,1614.8476675,3263.291103222,72.8653335210376,161.5981378349284,19.878774786925003,32.20868318880114,2.8942110474556135,6575.432510303837,216.57980685811015
MEX,2011,1496.66691982006,1565.96431889,3369.904580163,70.4501384135811,148.88842518369958,19.2770207655359,33.26095820620881,2.7982794977874414,6502.985957286641,204.22468365323172
MEX,2012,1516.94824649166,1683.55499188,3549.260507666,65.8992855484823,150.90601156099035,20.7245619500428,35.03120121066342,2.617519621985717,6815.663031586142,209.2792943436823
MEX,2013,1638.88306314453,1776.0276364063,3626.659353,74.9550121337341,163.03608712161787,21.862900204161555,35.795127814109996,2.9772130819519185,7116.525064684564,223.67132822184135
MEX,2014,1593.34131132617,1805.39098060878,3733.288591,74.9949470933446,158.50559365072738,22.22436297129408,36.84755839317,2.9787992985476475,7207.015830028295,220.5563143137391
MEX,2015,1551.63482957031,1956.6658076625,3880.087254,76.7134366299999,154.35663284565445,24.086556092325377,38.29646119698,3.0470577029435963,7465.10132786281,219.7867078379034
MEX,2016,1609.81307453748,2030.17998978454,4027.87575641,73.6971160852314,160.14420465498853,24.99151567424769,39.7551337157667,2.9272494509053915,7741.565936817252,227.8181034959083
MEX,2017,1636.00187715435,2141.85019,4178.68609,75.111679881765,162.74946673931476,26.366175838900002,41.24363170829999,2.9834359249037057,8031.649837036115,233.34271021141848
MEX,2018,1653.37730577274,2255.0001,4273.0001,77.246569099,164.4779743782722,27.759051231000004,42.174510987000005,3.0682337246122797,8258.624074871741,237.47977032088446
MEX,2019,1658.58743001071,2280.42954589073,4398.22335911884,77.8737004410601,164.99627753746546,28.072087709914886,43.410464554502944,3.093143381518907,8415.11403546134,239.57197318340218
MEX,2020,1669.71349134354,2361.79294873067,4449.97251980335,79.115943626371,166.10309811885537,29.073671198874553,43.92122877045907,3.1424852808394563,8560.594903503932,242.24048336902845
MEX,2021,1685.45241196875,2401.80233693268,4517.48131335743,80.081898295675,167.66880594265126,29.566186767641295,44.58754056283783,3.1808530003042113,8684.817960554536,245.0033862734346
MEX,2022,1700.74688800606,2449.96155476595,4586.94879958047,80.9910496485437,169.19030041884287,30.159026739168848,45.27318465185924,3.2169644920401557,8818.648292001026,247.8394763019111
MEX,2023,1725.148602447,2498.34995233811,4647.93470968872,81.6121495087924,171.61778297142757,30.754687913282137,45.875115584627665,3.241634578489234,8953.045413982623,251.4892210478266
MEX,2024,1752.30523606345,2545.03832512471,4709.71419663209,82.3617997055068,174.319324883592,31.32942178228518,46.48487912075872,3.27141068430273,9089.419557525756,255.40503647093863
MEX,2025,1770.6664856382,2595.3446360125,4773.46699321404,83.2909499787813,176.14590199128813,31.948692469313876,47.11411922302256,3.308316533157193,9222.76906484352,258.51703021678173
MEX,2026,1796.24174029272,2644.95061459399,4834.86811524224,84.0672666896119,178.6901283243198,32.55934206565202,47.7201482974409,3.3391518329113845,9360.12773681856,262.3087705203241
MEX,2027,1816.51499098604,2693.82957007872,4897.20095729272,84.8195308993662,180.70691130329126,33.161042007669046,48.335373448479146,3.369031767322826,9492.365049256845,265.5723585267623
MEX,2028,1836.34879827241,2742.8600593276,4950.04011048819,85.6332436784151,182.67997845213935,33.76460733032276,48.85689589051844,3.4013524389066476,9614.882211766615,268.7028341118872
MYS,1990,66.5781029296875,232.630104882813,385.60508046875,7.5940998626709,6.623189679445313,2.8636765911074282,3.805922144226562,0.30163764654528813,692.4073881439214,13.594426061324592
MYS,1991,77.073098046875,237.369103295898,471.440071923828,7.76710019836426,7.667231793703126,2.922013661572504,4.653113509888183,0.3085092198790284,793.6493734649653,15.550868185042841
MYS,1992,80.0920952392578,255.681099755859,556.183083398438,9.4400995803833,7.967561634401366,3.1474343379946244,5.489527033142583,0.3749607553328247,901.3963779739381,16.9794837608714
MYS,1993,83.5640953613281,267.045082910156,640.706093652344,9.24410043487549,8.31295620654492,3.2873249706240206,6.323769144348635,0.36717566927325446,1000.5593723587035,18.29122599079083
MYS,1994,92.3721016479492,287.603096826172,680.893105371094,9.05210099945068,9.189176671937986,3.540394121930178,6.720414950012697,0.359549451698181,1069.9204048446659,19.80953519557904
MYS,1995,103.367096765137,286.97812734375,705.10410390625,12.201100213623,10.28295878619583,3.5327007476015626,6.959377505554687,0.48462770048510556,1107.65042822876,21.259664739837184
MYS,1996,114.913094384766,280.795082910156,713.698098046875,14.8421009613037,11.431554629396523,3.4565874706240205,7.044200227722656,0.5895282501829829,1124.2483763031007,22.521870577926183
MYS,1997,115.326096398926,283.419106347656,723.358132226563,13.2470997406006,11.47264006976516,3.4888891991396456,7.139544765076177,0.5261748016966558,1135.3504347137457,22.627248835677637
MYS,1998,103.485100610352,267.262093408203,734.773110253906,13.3910997940063,10.294697808717817,3.289996369854979,7.2522105982060525,0.5318944838179303,1118.9114040664674,21.368799260596777
MYS,1999,114.855103356934,168.989098413086,757.758095605469,14.2231005264282,11.425785681947795,2.0802558014650887,7.479072403625978,0.5649415529097281,1055.825397901917,21.550055439948594
MYS,2000,136.423104150391,173.054100854492,739.387123925781,14.3460997177124,13.571370400880896,2.1302959815187963,7.297750913147458,0.5698270807875365,1063.2104286483764,23.569244376334687
MYS,2001,140.113091333008,202.162087304688,779.622109277344,16.7400997711182,13.938450325807635,2.4886152947207094,7.6948702185673845,0.6649167629088149,1138.637387686158,24.786852602004544
MYS,2002,146.414101464844,211.126091821289,849.686074121094,15.2581003738403,14.565274813722683,2.598962190320068,8.386401551575196,0.6060517468489367,1222.4843677810672,26.15669030246688
MYS,2003,153.726097924805,194.920098168945,870.362099511719,12.9730995727539,15.292672221559602,2.399466408459713,8.590473922180665,0.515291515029785,1231.9813951782228,26.797904067229762
MYS,2004,187.34710012207,203.817086083984,933.017067773438,15.5711000991821,18.637289520143526,2.5089883296938433,9.208878458923833,0.618484095939513,1339.7523540786742,30.973640404700717
MYS,2005,187.388100488281,212.07009206543,976.677101953125,16.2060993743896,18.641368236574195,2.6105828333254437,9.639802996277343,0.6437062671507549,1392.3413938812257,31.535460333327737
MYS,2006,180.947090966797,219.700096948242,1039.76218496094,17.6061009002686,18.000616609376966,2.704508193432859,10.262452765564475,0.6993143277586689,1458.0154737762475,31.666891896132967
MYS,2007,179.128105981445,202.1670921875,1102.73410878906,19.5850990844727,17.81966398303415,2.488676904828125,10.883985653748022,0.7779201356352555,1503.6144060424776,31.970246677245555
MYS,2008,164.890084130859,198.494103295898,1147.69712148438,19.9150990081787,16.403265569337854,2.4434624115725043,11.32777058905083,0.791027732604858,1530.9964079193157,30.965526302566044
MYS,2009,179.751107080078,207.124108178711,1180.9141625,20.5510986877441,17.88164013232616,2.5496977716799325,11.655622783874998,0.8162896398771957,1588.340476446533,32.903250327758286
MYS,2010,184.343087060547,246.326088769531,1280.68418203125,24.424099786377,18.33845030078322,3.0322741527529264,12.640352876648436,0.9701252435148944,1735.7774576477048,34.98120257369947
MYS,2011,198.343087060547,227.143105371094,1325.93503652344,21.1440990997314,19.731170300783216,2.796131627118167,13.086978810486352,0.8398436162413312,1772.5653280548124,36.454124354629066
MYS,2012,203.30608449707,225.062096459961,1388.61704335938,25.2151001525879,20.224889285768526,2.77051440742212,13.70565021795708,1.0015437780607914,1842.2003244689988,37.70259768920852
MYS,2013,225.11110769043,225.030098779297,1472.17807851563,30.0301006866455,22.394052993043978,2.7701205159731463,14.530397634949265,1.1927955992735593,1952.3493856720024,40.88736674323995
MYS,2014,232.506096704102,229.156090600586,1590.54721914063,35.6810997558594,23.129706500124065,2.820911475293214,15.698701052918018,1.4172532823027353,2087.8905062011777,43.06657231063804
MYS,2015,256.192116601563,242.403115136719,1649.93515859375,38.4641007019043,25.48599175952349,2.9839823473330114,16.284860015320312,1.5277940798796388,2186.9944910339364,46.28262820205646
MYS,2016,241.087105615234,219.63308034668,1778.44406972656,37.6810997558594,23.98334526660348,2.703683219067631,17.553242968201147,1.4966932823027352,2276.8453554443336,45.73696473617499
MYS,2017,235.584114892578,218.275093896484,1743.71408925781,43.1400993896484,23.43590774951366,2.6869664058657183,17.210458060974585,1.7135247477568345,2240.71339743652,45.0468569641108
MYS,2018,239.0001,220.10410390625,1773.29514394531,41.0020989013672,23.775729948000002,2.7094815190859376,17.50242307074021,1.6286033683623051,2273.4014467529273,45.61623790618846
MYS,2019,245.928779916162,220.567415868086,1807.2064078749,42.947278368048,24.4649950260598,2.7151848893361383,17.83712724572526,1.7058658967788667,2316.649882027196,46.72317305790006
MYS,2020,254.612214398136,223.8875387784,1843.2566566352,44.2261291239601,25.32882308832657,2.7560556023621046,18.192943200989422,1.7566618488036951,2365.982538935696,48.03448374048179
MYS,2021,263.014407582217,225.071951720242,1881.034806237,45.2923625207178,26.164673266278953,2.770635725676179,18.56581353755919,1.7990126393229111,2414.4135280601768,49.30013516883723
MYS,2022,271.28993510006,226.781696202878,1919.55065371994,46.4272721972095,26.98792274375397,2.7916826802574284,18.945964952215807,1.8440912516731611,2464.0495572200875,50.569661627900366
MYS,2023,279.535855149556,229.054954102409,1958.21196560864,47.5183996606936,27.808226870277835,2.819666485000655,19.327552100557273,1.88743083452275,2514.3211745212984,51.84287629035852
MYS,2024,287.52619385931,231.39622109347,1997.36283907582,48.5923182676495,28.603105765124162,2.848487481660616,19.713971221678342,1.9300868815910384,2564.8775722962496,53.095651350054155
MYS,2025,295.156230261723,233.631063475057,2036.74808956683,49.6720660696635,29.362141786436204,2.875998391377952,20.10270364402461,1.9729744642870342,2615.2074493732734,54.31381828612581
MYS,2026,303.048859291661,236.121843653932,2077.82837521957,50.7591464815922,30.14730052233444,2.906659895379903,20.508166063417153,2.016153298248842,2667.758224646755,55.578279779380345
MYS,2027,310.544486302013,238.130875827792,2119.06965844372,51.8406629884545,30.892965497324255,2.9313910814401196,20.915217528839516,2.0591111339014123,2719.5856835619793,56.7986852415053
MYS,2028,318.264384980414,240.093108936412,2161.20362058728,52.9055810955461,31.660941017851584,2.955546171007232,21.331079735196454,2.101409681115091,2772.466695599652,58.04897660517037
NGA,1990,204.332100732422,106.916100366211,174.105095727539,164.650093896484,20.326957380861344,1.3161371955080574,1.7184172948308098,6.539901729568345,650.003390722656,29.90141360076856
NGA,1991,205.711098535156,106.80909810791,165.0001,170.497109277344,20.46414008227732,1.3148199977083723,1.628550987,6.7721451804961035,648.01740592041,30.179656247481798
NGA,1992,210.383095605469,112.51010213623,162.0001,174.130104882813,20.92891035083206,1.3849993572969914,1.598940987,6.916447765945332,659.0234026245121,30.82929846107438
NGA,1993,244.463112695313,117.006096704102,165.0001,181.155098779297,24.31919045092974,1.440345050427496,1.628550987,7.195480523513677,707.624408178712,34.58356701187091
NGA,1994,265.052101953125,121.504097802734,168.050103051758,205.677101953125,26.367383102296873,1.4957154439516556,1.658654517120851,8.169494489578124,760.283404760742,37.6912475529475
NGA,1995,267.012093408203,133.726113183594,169.0001,222.227105004883,26.562363052248035,1.6461684532900425,1.6680309869999999,8.826860610793952,791.96541159668,38.70342310333203
NGA,1996,280.991097314453,138.226113183594,170.0001,238.295098168945,27.952994360841785,1.7015634532900423,1.6779009870000001,9.465081299270496,827.5124086669921,40.79754010040232
NGA,1997,295.134102685547,142.726113183594,171.040093286133,269.536110742188,29.359940535158216,1.7569584532900424,1.6881657207341325,10.705974318679706,878.436419897462,43.5110390278621
NGA,1998,298.368111474609,147.226113183594,172.040093286133,289.895089013672,29.681659729494108,1.8123534532900425,1.6980357207341323,11.514632935623053,907.5294069580079,44.70668183914134
NGA,1999,298.880104882813,156.226113183594,174.0001,311.992104394531,29.73259283374224,1.9231434532900424,1.717380987,12.39232638655077,941.098422460938,45.76544366058305
NGA,2000,279.185097558594,157.542107446289,164.0001,336.662087304688,27.77333350512893,1.9393433426638178,1.618680987,13.372218107742206,937.3893923095709,44.703575942534954
NGA,2001,318.176125390625,165.3751,197.5001,366.43808828125,31.652160953859372,2.035767481,1.949325987,14.55492086653125,1047.489413671875,50.19217528839062
NGA,2002,359.887062890625,192.64609609375,213.0001,372.285103662109,35.801565016359376,2.3714734429140627,2.102310987,14.78716431745897,1137.8183626464838,55.06251376373241
NGA,2003,309.207100732422,179.192101342773,201.534096582031,376.848122460938,30.759922380861344,2.2058547675295355,1.9891415332646458,14.968407424148456,1066.781421118164,49.92332610580398
NGA,2004,324.919106347656,186.443093164063,211.0001,386.200112207031,32.32295269946482,2.2951144768496157,2.082570987,15.339868456863272,1108.56241171875,52.04050662017771
NGA,2005,306.687081201172,193.646111352539,218.7501,394.057106835938,30.509230837892595,2.3837836307497557,2.159063487,15.651948283523456,1113.140399389649,50.7040262391658
NGA,2006,259.795113427734,201.43711171875,232.101113183594,405.764107568359,25.844417883790978,2.479690845257813,2.2908379871220728,16.11695035261522,1099.097445898437,46.73189706878608
NGA,2007,327.985115869141,209.254097802734,243.300103051758,415.391091210938,32.62795932666215,2.5759179439516555,2.4013720171208512,16.49933414289846,1195.930407934571,54.10458343063311
NGA,2008,328.215096337891,217.607109887695,260.0001,422.820107324219,32.6508377836934,2.6787435227175256,2.5662009869999998,16.79441466291798,1228.642413549805,54.690196956328904
NGA,2009,330.841103417969,226.328118188477,273.016091210938,433.144081933594,32.91207296801956,2.786099134900152,2.6946688202519575,17.204482934402353,1263.3293947509778,55.597323857574025
NGA,2010,307.496071679688,234.26409230957,245.010109765625,458.230110986328,30.58970921069536,2.8837909763308067,2.418249783386719,18.200900008376948,1245.0003847412108,54.09264997878984
NGA,2011,351.171089990234,243.884102685547,198.308083398438,381.930123193359,34.934500032228485,3.0022133040590835,1.9573007831425828,15.17026449324022,1175.293399267578,55.06427861267037
NGA,2012,290.127114160156,249.573098046875,229.135094506836,339.787087304688,28.86184531665232,3.0722448369570317,2.2615633827824713,13.496343107742208,1108.622394018555,47.69199664413403
NGA,2013,378.928109033203,255.006111962891,193.159096582031,374.724129541016,37.695768286623036,3.1391252382631882,1.906480283264646,14.884042425369154,1201.817447119141,57.62541623352003
NGA,2014,383.585091455078,253.350106103516,196.592095239258,384.110115869141,38.159044897951155,3.118739806134282,1.940363980011476,15.256853802322281,1217.637408666993,58.47500248641919
NGA,2015,385.965096337891,267.628090722656,204.683098657227,393.719094140625,38.3958077836934,3.294501796795896,2.02022218374683,15.638522419265625,1251.995379858399,59.34905418350176
NGA,2016,371.993111474609,275.766121728516,209.158104760742,387.273110253906,37.00587472949411,3.394680958478032,2.0643904939885234,15.382487939285145,1244.1904482177729,57.84743412124581
NGA,2017,375.204110009766,279.551094873047,201.502098901367,397.358101708984,37.32530486377153,3.4412739778872092,1.9888257161564922,15.783063799880846,1253.615405493164,58.538468357696075
NGA,2018,376.769112451172,281.800118310547,198.009102685547,395.056099755859,37.48099130664259,3.468959456402834,1.9543498435063487,15.69162828230272,1251.634433203125,58.5959288888545
NGA,2019,385.142097096752,270.058221567453,196.47681699593,396.996375386461,38.3139358191849,3.3244167074953466,1.9392261837498288,15.768696030350231,1248.673511046596,59.3462747407803
NGA,2020,396.318245337096,279.530067219786,196.040403507938,405.969874134271,39.42573904613432,3.4410151274755663,1.934918782623348,16.125123400613244,1277.858590199091,60.92679635684648
NGA,2021,406.070002039803,281.746747488693,196.590119643678,415.275692148747,40.39584380291961,3.4683024615858113,1.9403444808831019,16.494750492148228,1299.6825613209212,62.29924123753675
NGA,2022,416.276896968446,283.974852468092,196.843541908262,424.414288501913,41.41122571042101,3.495730433882213,1.942845758634546,16.857735539295984,1321.509579846713,63.70753744223376
NGA,2023,426.851541357801,286.508430800034,197.406271952974,433.783290462537,42.46319133427404,3.5269187831484183,1.9483999041758535,17.22987229717197,1344.5495345733461,65.16838231877028
NGA,2024,437.022435572555,288.240789410243,197.788197087089,443.195641492865,43.47499189075778,3.548244117640092,1.9521695052495684,17.603730880096595,1366.247063562752,66.57913639374404
NGA,2025,447.737189679887,290.72175960939,198.331887212875,452.839318376611,44.54089562935516,3.578784860791591,1.957535726791076,17.98677772591899,1389.630154878763,68.06399394285683
NGA,2026,459.028873386866,292.857329463394,198.812712312679,462.41534965031,45.66419232452543,3.605073725694381,1.9622814705261415,18.367137688110315,1413.114264813249,69.59868520885627
NGA,2027,470.454686536897,295.150509320987,199.306928252431,471.950409032794,46.800832216690516,3.63330276974135,1.9671593818514936,18.74587024678258,1436.862533143109,71.14716461506595
NGA,2028,481.669820062154,297.620126055257,199.86508777489,481.343769544284,47.91651369978308,3.6637037517402136,1.972668416338164,19.11897452629896,1460.498803436585,72.67186039416042
NOR,1990,76.7021018395749,83.7921863792346,20.0841000584721,23.3081002809451,7.630325091000911,1.031481814328378,0.1982300675771196,0.9257977431591394,203.8864885582267,9.785834716065548
NOR,1991,79.1351008439443,86.2528618380484,20.5390998634346,24.4641008932419,7.872359831955579,1.061772729226376,0.2027209156520995,0.9717140874795682,210.3911634386692,10.108567564313624
NOR,1992,80.5881004358146,88.30665338297,23.1171006245374,25.0141003975401,8.016904231354836,1.0870549031443606,0.22816578316418412,0.9935600677902928,217.02595484086206,10.325684985453675
NOR,1993,82.507100148985,92.3742521705444,23.0880996940494,25.4471005945243,8.207806322821028,1.1371270442194017,0.22787954398026755,1.0107588356145052,223.4165526081031,10.5835717466352
NOR,1994,89.4200965610826,95.6662591389317,26.1720995513559,27.1521003478451,8.895511205896497,1.1776516500002492,0.2583186225718827,1.0784814258164075,238.4105555992153,11.409962904285038
NOR,1995,87.9861023309096,100.772442408087,29.6581003872514,27.4860995399819,8.752857459878888,1.2405087660435512,0.29272545082217133,1.091747873728081,245.9027446662299,11.377839550472691
NOR,1996,90.2600990514773,107.143043160169,32.6190983859658,27.734100310755,8.979074653640962,1.3189308613016804,0.3219505010694824,1.1015984643431886,257.7563409083671,11.721554480355314
NOR,1997,90.0681011689352,101.741442298229,33.4880967719317,25.126099027715,8.959974704285674,1.2524371546911992,0.33052751513896583,0.9980086533808398,250.4237392668109,11.540948027496679
NOR,1998,92.6670998379473,107.053742742147,31.4290996027947,23.7050999728336,9.218523091878998,1.3178315731558297,0.31020521307958365,0.9415665709209506,254.85504215572263,11.788126449035364
NOR,1999,90.7200961220175,98.9881904022039,36.7540986073971,23.1750995706837,9.0248351622183,1.21854462385113,0.36276295325500935,0.9205149549475565,249.63748470230217,11.526657694271996
NOR,2000,93.6001007649831,103.215190922714,42.9831010086298,24.4300991709945,9.311338024100518,1.2705790002586093,0.4242432069551761,0.9703635390719014,264.2284918673214,11.976523770386203
NOR,2001,91.5980996946344,108.850187312524,42.3191008066595,25.1630992117616,9.11217895762223,1.3399458058171707,0.41768952496172923,0.9994783006911707,267.9304870255795,11.869292589092302
NOR,2002,92.2731009462595,104.262191077365,45.8650999052286,25.5460992948374,9.179328082133896,1.2834675721623632,0.45268853606460624,1.0146910639909414,267.9464912236905,11.930175254351807
NOR,2003,86.4721030863703,107.840893786665,49.193100972271,24.8610994230887,8.602244815032119,1.3275214025138462,0.48553590659631474,0.9874828690850832,268.367197268395,11.402784993227362
NOR,2004,94.2440990674069,111.838578438765,54.584100647068,26.5740994318967,9.37540297522564,1.3767329005811972,0.5387450733865611,1.0555232294349368,287.24087758513656,12.346404178628337
NOR,2005,94.7600977164051,115.490872092217,57.6690984798432,26.4420992990159,9.426734520827981,1.4216926354551913,0.5691940019960523,1.0502801841569114,294.3621675874812,12.467901342436136
NOR,2006,92.0730982167506,114.03119120104,63.0191025568008,25.9121007471137,9.15943181060235,1.4037239636848027,0.6219985422356239,1.0292286416753562,295.0354927217051,12.214382958198131
NOR,2007,89.0681016428558,124.00319087833,70.610100371933,26.4491004265797,8.860494751431295,1.5264792797122426,0.6969216906709788,1.0505582689437456,310.13049331969853,12.134453990758264
NOR,2008,92.2140987355351,124.227191469726,84.2851049734116,28.8890993665809,9.173458542211032,1.529236726992327,0.8318939860875725,1.1474750268405933,329.6154945452536,12.682064282131526
NOR,2009,91.4461025055107,131.824019055727,81.8411021662713,25.4691001329918,9.097058277248205,1.6227536745759994,0.8077716783810976,1.0116326572824343,330.5803238605008,12.539216287487736
NOR,2010,91.9401028863533,136.49518428804,84.1461005044937,26.0130991511512,9.146201435134426,1.6802557185857725,0.8305220119793528,1.0332402982837257,338.5944868300382,12.690219463983277
NOR,2011,94.8371005170839,140.723187321083,84.5500943494796,25.158100483047,9.434394759439506,1.7323024359225319,0.8345094312293635,0.9992797511866269,345.2684826706935,13.00048637777803
NOR,2012,99.2611023057299,130.904805614943,93.2000979019165,25.7191005052949,9.874494457374013,1.6114381571199483,0.9198849662919157,1.0215626720703135,349.08510632788426,13.42738025285619
NOR,2013,101.151098534819,128.833758902393,105.846100730991,26.9311006748875,10.062511282243795,1.5859435720884578,1.0447010142148812,1.0697033188065315,362.7620588430905,13.762859187353667
NOR,2014,93.0881008750756,131.080856415795,104.130879385567,26.5430999582619,9.26040427505252,1.6136053424784367,1.027771779535546,1.0542919303421627,354.8429366346995,12.956073327408667
NOR,2015,103.996100660319,137.269507969698,93.4180998645783,27.1830999997088,10.345532093688535,1.6897876431069825,0.9220366456633877,1.0797127319884334,361.8668084943041,14.037069114447338
NOR,2016,106.565099426729,138.234539866152,99.9900999055862,27.1785244570945,10.601096090971001,1.7016671857523313,0.9869022860681358,1.0795309914357936,371.9682636555617,14.369196554227262
NOR,2017,105.22310008322,136.194544391818,102.862100095367,27.4831000137155,10.467593996278728,1.6765548414632796,1.0152489279412722,1.0916287325447798,371.7628445841205,14.25102649822806
NOR,2018,104.430100331044,138.784577312778,104.551100095367,27.2558731628649,10.388706380932257,1.7084381467202974,1.0319193579412722,1.082603282028994,375.0216509020539,14.21166716762282
NOR,2019,105.73169848492,136.657576309663,107.893165992766,26.9542196902372,10.518189365279843,1.6822547643719516,1.0649055483486005,1.0706216060962215,377.2366604775862,14.335971284096615
NOR,2020,105.946650277983,139.500186882942,109.046117361185,27.4538010989762,10.539572769653748,1.717247300529016,1.076285178354896,1.0904649796513348,381.9467556210862,14.423570228188995
NOR,2021,107.234484901114,139.936530976887,110.628919008474,27.7482787271471,10.66768655796282,1.7226186963254793,1.0919074306136383,1.1021616310422828,385.5482136136221,14.58437431594422
